date,year,title,simple_title,artist,main_artist,peak_pos,last_pos,weeks,rank,change,spotify_link,spotify_id,video_link,genre,broad_genre,analysis_url,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode
2/28/04,2004,Some Girls (Dance With Women),some girls,jc chasez,jc chasez,88,88,5,90,-2,https://embed.spotify.com/?uri=spotify:track:1mJkU57DxmxPrjd3l91HDD,1mJkU57DxmxPrjd3l91HDD,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USZM20300149,[],unknown,https://api.spotify.com/v1/audio-analysis/1mJkU57DxmxPrjd3l91HDD,0.838,0.0596,98.011,0.26,0.055,0,4,0.872,6,272093,-6.687,0.932,1
2/28/04,2004,I Don't Wanna Know,i don't wanna know,mario winans,mario winans,63,72,2,63,9,https://embed.spotify.com/?uri=spotify:track:3pYcGuasNwouukvgQcgo9a,3pYcGuasNwouukvgQcgo9a,,"[u'r&b', u'urban contemporary']",r&b,https://api.spotify.com/v1/audio-analysis/3pYcGuasNwouukvgQcgo9a,0.493,0.121,96.998,0.0475,0.332,0.00105,4,0.84,11,257360,-5.9,0.361,0
2/21/04,2004,Step In The Name Of Love,step in the name of love,r. kelly,r kelly,9,37,27,37,0,https://embed.spotify.com/?uri=spotify:track:22HX8moAHWULPAu6t5CivV,22HX8moAHWULPAu6t5CivV,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=GB1600300650,"[u'dance pop', u'hip hop', u'hip pop', u'neo soul', u'new jack swing', u'pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'urban contemporary']",r&b,https://api.spotify.com/v1/audio-analysis/22HX8moAHWULPAu6t5CivV,0.53,0.288,95.001,0.121,0.213,0,4,0.78,4,431827,-6.486,0.785,1
2/21/04,2004,Wat Da Hook Gon Be,wat da hook gon be,murphy lee,murphy lee,17,46,20,48,-2,https://embed.spotify.com/?uri=spotify:track:6njG8EYG1lrROn8P6q46eq,6njG8EYG1lrROn8P6q46eq,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USUV30300055,"[u'contemporary country', u'country', u'country road', u'country rock', u'modern country rock']",country,https://api.spotify.com/v1/audio-analysis/6njG8EYG1lrROn8P6q46eq,0.595,0.149,94.997,0.315,0.102,0,4,0.929,10,224667,-7.035,0.897,0
2/21/04,2004,Gangsta Girl,gangsta girl,big tymers,big tymers,85,94,9,98,-4,https://embed.spotify.com/?uri=spotify:track:2C4RRPsDsjghWolIaodRh4,2C4RRPsDsjghWolIaodRh4,,"[u'crunk', u'dirty south rap', u'gangster rap', u'pop rap', u'rap', u'southern hip hop', u'trap music']",rap,https://api.spotify.com/v1/audio-analysis/2C4RRPsDsjghWolIaodRh4,0.627,0.0825,152.03,0.167,0.481,0,4,0.846,8,258947,-8.779,0.902,1
2/14/04,2004,Headstrong,headstrong,trapt,trapt,16,47,43,50,-3,https://embed.spotify.com/?uri=spotify:track:6IZhXLv4Ms2QwcYrtWdlWJ,6IZhXLv4Ms2QwcYrtWdlWJ,,"[u'alternative metal', u'christian alternative rock', u'nu metal', u'pop rock', u'post-grunge', u'rap metal', u'rap rock']",rap,https://api.spotify.com/v1/audio-analysis/6IZhXLv4Ms2QwcYrtWdlWJ,0.841,0.14,184.153,0.0542,0.0158,2.49E-06,4,0.456,4,263700,-5.338,0.486,0
2/14/04,2004,Bright Lights,bright lights,matchbox twenty,matchbox twenty,23,48,21,44,4,https://embed.spotify.com/?uri=spotify:track:2VpGHlpgRRiy5FUfXRecRR,2VpGHlpgRRiy5FUfXRecRR,,"[u'neo mellow', u'pop rock', u'post-grunge']",rock,https://api.spotify.com/v1/audio-analysis/2VpGHlpgRRiy5FUfXRecRR,0.719,0.326,79.794,0.0435,0.0177,0,4,0.358,4,241333,-4.8,0.235,1
2/14/04,2004,Love You More,love you more,ginuwine,ginuwine,78,98,16,99,-1,https://embed.spotify.com/?uri=spotify:track:2KIxyCvBR4u1f9B2IRdlXX,2KIxyCvBR4u1f9B2IRdlXX,,"[u'dance pop', u'deep pop r&b', u'gangster rap', u'hip hop', u'hip pop', u'indie r&b', u'neo soul', u'new jack swing', u'pop', u'pop rap', u'quiet storm', u'r&b', u'rap', u'southern hip hop', u'urban contemporary']",r&b,https://api.spotify.com/v1/audio-analysis/2KIxyCvBR4u1f9B2IRdlXX,0.422,0.164,117.007,0.0282,0.0887,2.39E-06,4,0.661,8,241373,-6.918,0.428,0
2/14/04,2004,Fallen,fallen,mya,mya,51,87,12,95,-8,https://embed.spotify.com/?uri=spotify:track:75pAfYEpRXZf7GVORGhOgz,75pAfYEpRXZf7GVORGhOgz,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USIV20300559,"[u'dance pop', u'deep pop r&b', u'hip pop', u'indie r&b', u'neo soul', u'new jack swing', u'r&b', u'southern hip hop', u'urban contemporary']",r&b,https://api.spotify.com/v1/audio-analysis/75pAfYEpRXZf7GVORGhOgz,0.603,0.537,94.508,0.0539,0.131,9.35E-06,4,0.662,1,214600,-8.138,0.39,1
2/14/04,2004,My Baby,my baby,bow wow,bow wow,42,82,11,93,-11,https://embed.spotify.com/?uri=spotify:track:4S6iSQ7Wr8Ugj4PK1iexkt,4S6iSQ7Wr8Ugj4PK1iexkt,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USSM20300844,"[u'dance pop', u'dirty south rap', u'hip hop', u'hip pop', u'pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'urban contemporary']",r&b,https://api.spotify.com/v1/audio-analysis/4S6iSQ7Wr8Ugj4PK1iexkt,0.58,0.563,85.9,0.439,0.172,0,4,0.623,5,303107,-9.464,0.51,0
2/14/04,2004,Not Today,not today,mary j. blige,mary j blige,41,81,10,100,-19,https://embed.spotify.com/?uri=spotify:track:1tWgwttq1I2RlcJFN1dfNh,1tWgwttq1I2RlcJFN1dfNh,,"[u'dance pop', u'hip pop', u'indie r&b', u'neo soul', u'new jack swing', u'pop', u'pop rap', u'quiet storm', u'r&b', u'urban contemporary']",r&b,https://api.spotify.com/v1/audio-analysis/1tWgwttq1I2RlcJFN1dfNh,0.625,0.0427,94.01,0.0982,0.388,0,4,0.901,10,253867,-2.534,0.894,0
2/14/04,2004,I Wish,i wish,jo dee messina,jo dee messina,75,79,4,92,-13,https://embed.spotify.com/?uri=spotify:track:04fR7gxIY0VVhW6wZMoHpA,04fR7gxIY0VVhW6wZMoHpA,,"[u'contemporary country', u'country', u'country dawn', u'country road']",country,https://api.spotify.com/v1/audio-analysis/04fR7gxIY0VVhW6wZMoHpA,0.515,0.0802,70.136,0.03,0.388,0,4,0.389,7,213547,-6.224,0.164,1
2/7/04,2004,So Far Away,so far away,staind,staind,24,42,28,44,-2,https://embed.spotify.com/?uri=spotify:track:2cLHkZ5RwSpXpPhfojoR5g,2cLHkZ5RwSpXpPhfojoR5g,,"[u'alternative metal', u'nu metal', u'pop rock', u'post-grunge', u'rap metal', u'rap rock', u'rock']",rock,https://api.spotify.com/v1/audio-analysis/2cLHkZ5RwSpXpPhfojoR5g,0.885,0.205,138.665,0.064,0.0109,0,3,0.409,6,243800,-4.115,0.15,1
2/7/04,2004,Holidae In,holidae in,chingy,chingy,3,33,21,42,-9,https://embed.spotify.com/?uri=spotify:track:0FmCLEHfINGqwlyzvklNqy,0FmCLEHfINGqwlyzvklNqy,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USCA30300030,"[u'crunk', u'dance pop', u'dirty south rap', u'gangster rap', u'hip hop', u'hip pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'trap music', u'urban contemporary']",r&b,https://api.spotify.com/v1/audio-analysis/0FmCLEHfINGqwlyzvklNqy,0.791,0.0838,153.067,0.181,0.0893,0,4,0.81,7,314352,-5.909,0.948,1
2/7/04,2004,Honesty (Write Me A List),honesty,rodney atkins,rodney atkins,57,66,19,85,-19,https://embed.spotify.com/?uri=spotify:track:031dDlXJVmmxNd54hkT9p0,031dDlXJVmmxNd54hkT9p0,,"[u'contemporary country', u'country', u'country road', u'modern country rock', u'redneck']",country,https://api.spotify.com/v1/audio-analysis/031dDlXJVmmxNd54hkT9p0,0.255,0.207,77.092,0.0314,0.364,0.726,4,0.603,6,252796,-12.721,0.2,1
2/7/04,2004,Cowboys Like Us,cowboys like us,george strait,george strait,38,89,19,97,-8,https://embed.spotify.com/?uri=spotify:track:1GSrDbYzBdOLsosX6bgFpc,1GSrDbYzBdOLsosX6bgFpc,,"[u'contemporary country', u'country', u'country road', u'traditional country']",country,https://api.spotify.com/v1/audio-analysis/1GSrDbYzBdOLsosX6bgFpc,0.508,0.238,128.191,0.0307,0.235,0,3,0.464,0,217547,-8.005,0.261,1
2/7/04,2004,Chicks Dig It,chicks dig it,chris cagle,chris cagle,53,94,15,100,-6,https://embed.spotify.com/?uri=spotify:track:0nprj2O0teCglthuhzTG5o,0nprj2O0teCglthuhzTG5o,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USCN20300018,"[u'contemporary country', u'country', u'country road', u'modern country rock', u'redneck']",country,https://api.spotify.com/v1/audio-analysis/0nprj2O0teCglthuhzTG5o,0.921,0.303,104.024,0.0504,0.0221,0,4,0.596,7,210560,-4.987,0.703,1
2/7/04,2004,Pop That Booty,pop that booty,marques houston,marques houston,76,91,9,96,-5,https://embed.spotify.com/?uri=spotify:track:2AGVPERuDxq13QK9wtLHuZ,2AGVPERuDxq13QK9wtLHuZ,,"[u'alternative r&b', u'dance pop', u'deep pop r&b', u'hip pop', u'neo soul', u'new jack swing', u'pop rap', u'r&b', u'urban contemporary']",r&b,https://api.spotify.com/v1/audio-analysis/2AGVPERuDxq13QK9wtLHuZ,0.625,0.26,95.511,0.15,0.0752,0,4,0.839,9,246267,-5.699,0.731,1
2/7/04,2004,Badaboom,badaboom,b2k,b2k,59,77,8,86,-9,https://embed.spotify.com/?uri=spotify:track:2ZSp1BC7agz2TkgSATdi9U,2ZSp1BC7agz2TkgSATdi9U,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USSM20301054,"[u'boy band', u'dance pop', u'hip pop', u'pop rap', u'r&b', u'southern hip hop', u'urban contemporary']",r&b,https://api.spotify.com/v1/audio-analysis/2ZSp1BC7agz2TkgSATdi9U,0.626,0.149,96.006,0.149,0.0238,0.000699,4,0.812,4,221067,-5.025,0.811,0
1/31/04,2004,Why Can't I,why can't i,liz phair,liz phair,32,52,20,57,-5,spotify:track:4z4PB23xYTg1oANmyZovsw,4z4PB23xYTg1oANmyZovsw,,"[u'alternative pop', u'alternative rock', u'candy pop', u'folk', u'folk-pop', u'lilith', u'lo-fi', u'new wave pop', u'permanent wave', u'pop rock', u'singer-songwriter']",rock,https://api.spotify.com/v1/audio-analysis/4z4PB23xYTg1oANmyZovsw,0.759,0.165,80.958,0.0405,0.0273,0,4,0.487,11,208360,-4.849,0.227,1
1/31/04,2004,(There's Gotta Be) More To Life,(there's gotta be) more to life,stacie orrico,stacie orrico,30,62,20,82,-20,https://embed.spotify.com/?uri=spotify:track:2x5qF66rFO6DERBMNkQAqn,2x5qF66rFO6DERBMNkQAqn,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=US0450300120,"[u'candy pop', u'dance pop', u'europop']",pop,https://api.spotify.com/v1/audio-analysis/2x5qF66rFO6DERBMNkQAqn,0.922,0.189,89.841,0.0958,0.0917,0,4,0.58,1,200387,-3.785,0.649,1
1/31/04,2004,Stacy's Mom,stacy's mom,fountains of wayne,fountains of wayne,21,92,17,97,-5,https://embed.spotify.com/?uri=spotify:track:27L8sESb3KR79asDUBu8nW,27L8sESb3KR79asDUBu8nW,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USEVS0300030,"[u'pop rock', u'power pop']",rock,https://api.spotify.com/v1/audio-analysis/27L8sESb3KR79asDUBu8nW,0.75,0.0808,118.015,0.0413,0.0021,1.85E-05,4,0.774,11,197987,-4.927,0.925,0
1/31/04,2004,The Set Up,the set up,obie trice,obie trice,73,91,4,96,-5,,,,"[u'detroit hip hop', u'dirty south rap', u'gangster rap', u'hardcore hip hop', u'hip hop', u'pop rap', u'rap', u'southern hip hop']",rap,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1/24/04,2004,Knock Knock,knock knock,monica,monica,75,93,18,95,-2,https://embed.spotify.com/?uri=spotify:track:6Ln2tBK4EnNtMLtYyAZhr7,6Ln2tBK4EnNtMLtYyAZhr7,,"[u'dance pop', u'deep pop r&b', u'hip pop', u'indie r&b', u'neo soul', u'new jack swing', u'pop', u'pop rap', u'quiet storm', u'r&b', u'urban contemporary']",r&b,https://api.spotify.com/v1/audio-analysis/6Ln2tBK4EnNtMLtYyAZhr7,0.588,0.146,88.915,0.373,0.414,4.79E-05,4,0.777,10,257653,-8.651,0.54,1
1/24/04,2004,Weak And Powerless,weak and powerless,a perfect circle,a perfect circle,61,90,18,96,-6,https://embed.spotify.com/?uri=spotify:track:7gDVjl5fEw2OPAtjbW4LzR,7gDVjl5fEw2OPAtjbW4LzR,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=US0450300190,"[u'alternative metal', u'alternative rock', u'modern rock', u'nu metal', u'post-grunge', u'rap metal', u'rap rock', u'rock']",rap,https://api.spotify.com/v1/audio-analysis/7gDVjl5fEw2OPAtjbW4LzR,0.841,0.108,159.747,0.0523,0.000172,0.861,3,0.483,1,195133,-7.494,0.129,0
1/24/04,2004,Another Postcard (Chimps),another postcard,barenaked ladies,barenaked ladies,82,94,15,99,-5,spotify:track:0BeE61aqq6sqGwRNhiFutV,0BeE61aqq6sqGwRNhiFutV,,"[u'alternative rock', u'canadian indie', u'canadian pop', u'comic', u'neo mellow', u'pop rock', u'post-grunge']",rock,https://api.spotify.com/v1/audio-analysis/0BeE61aqq6sqGwRNhiFutV,0.747,0.0449,172.31,0.0782,0.00227,0.000234,4,0.621,1,205267,-6.552,0.726,0
1/24/04,2004,Pass That Dutch,pass that dutch,missy elliott,missy elliott,27,92,15,100,-8,https://embed.spotify.com/?uri=spotify:track:5ovfPfFxFTr8hYmeBxvJLj,5ovfPfFxFTr8hYmeBxvJLj,,"[u'dance pop', u'hip hop', u'hip pop', u'pop', u'pop rap', u'r&b', u'southern hip hop', u'urban contemporary']",r&b,https://api.spotify.com/v1/audio-analysis/5ovfPfFxFTr8hYmeBxvJLj,0.646,0.352,110.89,0.274,0.0437,0.0426,4,0.86,10,217040,-11.578,0.327,0
1/24/04,2004,Yeah,yeah,usher,usher,14,40,3,14,26,spotify:track:5rb9QrpfcKFHM1EUbSIurX,5rb9QrpfcKFHM1EUbSIurX,,"[u'dance pop', u'hip hop', u'hip pop', u'pop', u'pop rap', u'r&b', u'rap', u'urban contemporary']",r&b,https://api.spotify.com/v1/audio-analysis/5rb9QrpfcKFHM1EUbSIurX,0.791,0.0388,105.018,0.112,0.0183,0,4,0.894,2,250373,-4.699,0.583,1
1/17/04,2004,Shake Ya Tailfeather,shake ya tailfeather,"nelly, p. diddy",nelly,1,40,30,38,2,spotify:track:4TJduXYW1Pg96EDNnfiwxJ,4TJduXYW1Pg96EDNnfiwxJ,,"[u'dance pop', u'dirty south rap', u'gangster rap', u'hip hop', u'hip pop', u'pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'urban contemporary']",rap,https://api.spotify.com/v1/audio-analysis/4TJduXYW1Pg96EDNnfiwxJ,0.726,0.163,87.655,0.272,0.152,0,4,0.721,10,295173,-7.062,0.885,0
1/17/04,2004,Harder To Breathe,harder to breathe,maroon 5,maroon 5,18,49,22,50,-1,https://embed.spotify.com/?uri=spotify:track:2RjpDxBii8EvC6p6wxwCSz,2RjpDxBii8EvC6p6wxwCSz,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USJRV0500115,[u'pop'],pop,https://api.spotify.com/v1/audio-analysis/2RjpDxBii8EvC6p6wxwCSz,0.902,0.046,149.808,0.054,0.0615,0,4,0.661,1,173693,-4.76,0.964,0
1/17/04,2004,I Love This Bar,i love this bar,toby keith,toby keith,26,56,20,51,5,https://embed.spotify.com/?uri=spotify:track:2EZWdLnLPwL97JcfNlBoM1,2EZWdLnLPwL97JcfNlBoM1,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USDWV0400050,"[u'contemporary country', u'country', u'country road']",country,https://api.spotify.com/v1/audio-analysis/2EZWdLnLPwL97JcfNlBoM1,0.854,0.356,115.048,0.0455,0.0404,0.0142,4,0.605,2,333453,-5.313,0.489,1
1/17/04,2004,Clubbin,clubbin,marques houston,marques houston,39,67,20,74,-7,https://embed.spotify.com/?uri=spotify:track:1UmI1kV6HpC56GtcMtV22b,1UmI1kV6HpC56GtcMtV22b,,"[u'alternative r&b', u'dance pop', u'deep pop r&b', u'hip pop', u'neo soul', u'new jack swing', u'pop rap', u'r&b', u'urban contemporary']",r&b,https://api.spotify.com/v1/audio-analysis/1UmI1kV6HpC56GtcMtV22b,0.496,0.0891,103.49,0.164,0.0945,0,3,0.575,4,244227,-6.716,0.288,0
1/17/04,2004,Me Against The Music,me against the music,britney spears,britney spears,35,91,13,95,-4,https://embed.spotify.com/?uri=spotify:track:7peLtNQr88aQm6Vy3Heb50,7peLtNQr88aQm6Vy3Heb50,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USZM20400066,"[u'dance pop', u'pop', u'post-teen pop', u'urban contemporary']",r&b,https://api.spotify.com/v1/audio-analysis/7peLtNQr88aQm6Vy3Heb50,0.86,0.362,120.059,0.0868,0.296,1.45E-06,4,0.808,6,226667,-5.901,0.836,0
1/17/04,2004,Walking In Memphis,walking in memphis,lonestar,lonestar,61,100,11,100,0,https://embed.spotify.com/?uri=spotify:track:3c9WJhG3QvTtHmwKb5wz3i,3c9WJhG3QvTtHmwKb5wz3i,,"[u'contemporary country', u'country', u'country road']",country,https://api.spotify.com/v1/audio-analysis/3c9WJhG3QvTtHmwKb5wz3i,0.717,0.075,129.035,0.0286,0.27,0,4,0.68,0,257733,-5.184,0.664,1
1/5/04,2004,Rain On Me,rain on me,ashanti,ashanti,7,71,20,81,-10,https://embed.spotify.com/?uri=spotify:track:4cj3K119pTNI8cH7TgNwIz,4cj3K119pTNI8cH7TgNwIz,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USDJM0300153,"[u'dance pop', u'deep pop r&b', u'hip hop', u'hip pop', u'indie r&b', u'neo soul', u'pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'urban contemporary']",r&b,https://api.spotify.com/v1/audio-analysis/4cj3K119pTNI8cH7TgNwIz,0.776,0.206,83.607,0.233,0.253,0,4,0.601,1,315200,-4.126,0.465,1
1/5/04,2004,Wave On Wave,wave on wave,pat green,pat green,39,79,20,88,-9,https://embed.spotify.com/?uri=spotify:track:7i61C1QHn1yCuflVLZlZyl,7i61C1QHn1yCuflVLZlZyl,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USUV30300046,"[u'deep texas country', u'outlaw country', u'texas country']",country,https://api.spotify.com/v1/audio-analysis/7i61C1QHn1yCuflVLZlZyl,0.757,0.0675,103.551,0.0252,0.178,2.61E-05,4,0.671,2,243902,-5.275,0.361,1
1/5/04,2004,Bigger Than My Body,bigger than my body,john mayer,john mayer,33,94,20,96,-2,https://embed.spotify.com/?uri=spotify:track:0Jh9EBGN205Yc7JN2zZ2f1,0Jh9EBGN205Yc7JN2zZ2f1,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USSE91535294,"[u'neo mellow', u'pop', u'pop rock', u'singer-songwriter']",rock,https://api.spotify.com/v1/audio-analysis/0Jh9EBGN205Yc7JN2zZ2f1,0.936,0.309,117.303,0.033,0.0121,0.0418,4,0.607,4,265960,-3.071,0.517,1
1/5/04,2004,Heaven,heaven,live,live,59,97,20,97,0,https://embed.spotify.com/?uri=spotify:track:3v5cS4gKxpJqxUu4wz3DvG,3v5cS4gKxpJqxUu4wz3DvG,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USMCV0500017,[u'worship'],unknown,https://api.spotify.com/v1/audio-analysis/3v5cS4gKxpJqxUu4wz3DvG,0.815,0.0798,184.923,0.0388,0.000617,0,4,0.392,8,226080,-5.686,0.365,1
1/3/04,2004,I Melt,i melt,rascal flatts,rascal flatts,34,78,20,81,-3,https://embed.spotify.com/?uri=spotify:track:5uwqDGI4VS9vi92HI3bYMI,5uwqDGI4VS9vi92HI3bYMI,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USV2L0620021,"[u'contemporary country', u'country', u'country road', u'neo mellow', u'pop rock']",country,https://api.spotify.com/v1/audio-analysis/5uwqDGI4VS9vi92HI3bYMI,0.656,0.338,140.113,0.0267,0.274,0.000112,4,0.57,9,234480,-4.352,0.29,1
1/3/04,2004,Tough Little Boys,tough little boys,gary allan,gary allan,32,87,20,88,-1,https://embed.spotify.com/?uri=spotify:track:6TZEPo10yErUtF5AtdfLY2,6TZEPo10yErUtF5AtdfLY2,,"[u'contemporary country', u'country', u'country road', u'modern country rock', u'outlaw country', u'texas country']",country,https://api.spotify.com/v1/audio-analysis/6TZEPo10yErUtF5AtdfLY2,0.397,0.143,84.221,0.0251,0.685,0.000142,4,0.542,2,237333,-8.571,0.239,1
1/3/04,2004,One More Chance,one more chance,michael jackson,michael jackson,83,100,5,100,0,https://embed.spotify.com/?uri=spotify:track:7uyivkbdc8iH8wyBGBhlXV,7uyivkbdc8iH8wyBGBhlXV,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USSM21001941,"[u'dance pop', u'pop']",pop,https://api.spotify.com/v1/audio-analysis/7uyivkbdc8iH8wyBGBhlXV,0.596,0.137,80.738,0.0707,0.108,0,4,0.476,7,229000,-4.234,0.549,1
12/27/03,2003,Right Thurr,right thurr,chingy,chingy,2,29,33,35,-6,https://embed.spotify.com/?uri=spotify:track:0l3GEbH3CviUytD6iX4wzg,0l3GEbH3CviUytD6iX4wzg,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USCA30300027,"[u'crunk', u'dance pop', u'dirty south rap', u'gangster rap', u'hip hop', u'hip pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'trap music', u'urban contemporary']",r&b,https://api.spotify.com/v1/audio-analysis/0l3GEbH3CviUytD6iX4wzg,0.749,0.0591,92.077,0.253,0.15,0,4,0.866,2,249800,-3.977,0.891,1
12/27/03,2003,Who Wouldn't Wanna Be Me,who wouldn't wanna be me,keith urban,keith urban,30,65,20,67,-2,https://embed.spotify.com/?uri=spotify:track:7MtZJEuIZ6GEKGSN7ttTkX,7MtZJEuIZ6GEKGSN7ttTkX,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USCN20300002,"[u'australian country', u'contemporary country', u'country', u'country road']",country,https://api.spotify.com/v1/audio-analysis/7MtZJEuIZ6GEKGSN7ttTkX,0.817,0.0668,120.02,0.0453,0.115,1.18E-05,4,0.666,2,221120,-6.072,0.826,1
12/27/03,2003,Show Me How To Live,show me how to live,audioslave,audioslave,67,87,20,88,-1,https://embed.spotify.com/?uri=spotify:track:1Qdnvn4XlmZANCVy3XjrQo,1Qdnvn4XlmZANCVy3XjrQo,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USSM20300362,"[u'alternative metal', u'alternative rock', u'hard rock', u'modern rock', u'nu metal', u'permanent wave', u'post-grunge', u'rap metal', u'rap rock', u'rock']",rap,https://api.spotify.com/v1/audio-analysis/1Qdnvn4XlmZANCVy3XjrQo,0.854,0.162,89.4,0.0483,0.000336,0.000177,4,0.433,9,277840,-3.868,0.368,1
12/27/03,2003,So Yesterday,so yesterday,hilary duff,hilary duff,42,95,20,99,-4,https://embed.spotify.com/?uri=spotify:track:3deJiRFSTnLYOJ8JDmYAmq,3deJiRFSTnLYOJ8JDmYAmq,,"[u'dance pop', u'europop', u'pop', u'post-teen pop']",pop,https://api.spotify.com/v1/audio-analysis/3deJiRFSTnLYOJ8JDmYAmq,0.833,0.305,78.222,0.073,0.215,0,4,0.54,0,215333,-3.728,0.768,1
12/27/03,2003,Clap Back,clap back,ja rule,ja rule,44,75,10,93,-18,https://embed.spotify.com/?uri=spotify:track:7GG80qG8X7tiKHnFw7oKjX,7GG80qG8X7tiKHnFw7oKjX,,"[u'dance pop', u'dirty south rap', u'east coast hip hop', u'gangster rap', u'hip hop', u'hip pop', u'pop rap', u'r&b', u'rap', u'urban contemporary']",r&b,https://api.spotify.com/v1/audio-analysis/7GG80qG8X7tiKHnFw7oKjX,0.823,0.035,118.511,0.377,0.0216,4.25E-06,5,0.691,6,304147,-4.712,0.706,0
12/27/03,2003,I Can't Take You Anywhere,i can't take you anywhere,scotty emerick,scotty emerick,91,93,6,98,-5,https://embed.spotify.com/?uri=spotify:track:7xeOspXk9qgSvorRl4LX5p,7xeOspXk9qgSvorRl4LX5p,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USDWV0300088,[],unknown,https://api.spotify.com/v1/audio-analysis/7xeOspXk9qgSvorRl4LX5p,0.695,0.0635,108.981,0.0295,0.489,0,4,0.731,5,196960,-5.105,0.914,1
12/20/03,2003,"Can't Stop, Won't Stop","can't stop, won't stop",young gunz,young gunz,14,58,20,69,-11,https://embed.spotify.com/?uri=spotify:track:0a0HVlMAWI25EDo9Hr7aR7,0a0HVlMAWI25EDo9Hr7aR7,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USDJM0400053,[],unknown,https://api.spotify.com/v1/audio-analysis/0a0HVlMAWI25EDo9Hr7aR7,0.809,0.371,99.989,0.224,0.00837,0,4,0.873,6,262800,-5.185,0.755,0
12/20/03,2003,Amazing,amazing,josh kelley,josh kelley,79,88,20,90,-2,https://embed.spotify.com/?uri=spotify:track:5eMGMVkmMjHAEervxmzazh,5eMGMVkmMjHAEervxmzazh,,"[u'acoustic pop', u'neo mellow']",pop,https://api.spotify.com/v1/audio-analysis/5eMGMVkmMjHAEervxmzazh,0.742,0.167,86.632,0.0631,0.0387,0,4,0.46,9,259104,-7.472,0.685,1
12/20/03,2003,This One's For The Girls,this one's for the girls,martina mcbride,martina mcbride,39,93,20,100,-7,https://embed.spotify.com/?uri=spotify:track:01CnYyPXMFRzOFVQBU8WMb,01CnYyPXMFRzOFVQBU8WMb,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USRV50300007,"[u'contemporary country', u'country', u'country dawn', u'country road']",country,https://api.spotify.com/v1/audio-analysis/01CnYyPXMFRzOFVQBU8WMb,0.801,0.124,126.966,0.0354,0.0626,1.15E-05,4,0.613,8,243160,-4.431,0.609,1
